% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1006688, Wed Oct  8 16:54:57 2025
1 10 -0.14877411851072242 -0.03399213707567944 0.02293841906643541 0.10824115101017712 0.8782765432314679 0.9649247734508797 0.9776018063970293 0.9851689776830403 0.9951814978889355 1.0149480335786143 1.023097524494079 1.141951408554188
2 20 -0.20349650659553775 -0.05253012925285454 0.026057542167061486 0.16370894250998203 0.8782765432314679 0.9649247734508797 0.9776018063970293 0.9851689776830403 0.9951814978889355 1.0149480335786143 1.023097524494079 1.141951408554188
3 30 -0.25350430562905396 -0.059226180553191274 0.03649985446811145 0.14462611169310516 0.8782765432314679 0.9649247734508797 0.9776018063970293 0.9851689776830403 0.9951814978889355 1.0149480335786143 1.023097524494079 1.141951408554188
4 40 -0.32688365083920856 -0.08207793233634408 0.06032372463262797 0.21383119405304737 0.8782765432314679 0.9649247734508797 0.9776018063970293 0.9851689776830403 0.9951814978889355 1.0149480335786143 1.023097524494079 1.141951408554188
5 50 -0.419894189508538 -0.14122129381502818 0.09108472429181669 0.2266862454398733 0.8782765432314679 0.9649247734508797 0.9776018063970293 0.9851689776830403 0.9951814978889355 1.0149480335786143 1.023097524494079 1.141951408554188
6 60 -0.4930982775548376 -0.1447690712026376 0.11972797154659973 0.28446663304153097 0.8782765432314679 0.9649247734508797 0.9776018063970293 0.9851689776830403 0.9951814978889355 1.0149480335786143 1.023097524494079 1.141951408554188
7 70 -0.5322117305521777 -0.16050701324379973 0.11360842064987575 0.39495313050913083 0.8782765432314679 0.9649247734508797 0.9776018063970293 0.9851689776830403 0.9951814978889355 1.0149480335786143 1.023097524494079 1.141951408554188
8 80 -0.5492985377963284 -0.1892476125772743 0.1028739128903616 0.43297735850661473 0.8782765432314679 0.9649247734508797 0.9776018063970293 0.9851689776830403 0.9951814978889355 1.0149480335786143 1.023097524494079 1.141951408554188
9 90 -0.586570909970976 -0.18300809315726754 0.10369227653566779 0.4446138050735992 0.6094774415279381 0.749461693740523 0.8309980713568886 0.8584775286229642 0.9472712631020072 1.0160424774333696 1.1052015643627382 1.5773925625591838
10 100 -0.5768302333133101 -0.17561846256230174 0.11093135136279206 0.43872538863828997 0.6094774415279381 0.749461693740523 0.8309980713568886 0.8584775286229642 0.9472712631020072 1.0160424774333696 1.1052015643627382 1.5773925625591838
11 110 -0.5760895350206207 -0.14440370041136896 0.10565395791853867 0.4197973162149356 0.6094774415279381 0.749461693740523 0.8309980713568886 0.8584775286229642 0.9472712631020072 1.0160424774333696 1.1052015643627382 1.5773925625591838
12 120 -0.5605731687837412 -0.15162080403594602 0.1297537217694027 0.43297636115983673 0.6094774415279381 0.749461693740523 0.8309980713568886 0.8584775286229642 0.9472712631020072 1.0160424774333696 1.1052015643627382 1.5773925625591838
13 130 -0.5531139222089115 -0.16307276419772992 0.12352699278966048 0.4377511324337632 0.6094774415279381 0.749461693740523 0.8309980713568886 0.8584775286229642 0.9472712631020072 1.0160424774333696 1.1052015643627382 1.5773925625591838
14 140 -0.5375814927602077 -0.16881931994142046 0.14239572181022797 0.44923825517280147 0.6094774415279381 0.749461693740523 0.8309980713568886 0.8584775286229642 0.9472712631020072 1.0160424774333696 1.1052015643627382 1.5773925625591838
15 150 -0.5210881939332577 -0.19715413284526606 0.16096446274444604 0.38954236489007504 0.6094774415279381 0.749461693740523 0.8309980713568886 0.8584775286229642 0.9472712631020072 1.0160424774333696 1.1052015643627382 1.5773925625591838
16 160 -0.4806171627337315 -0.19133498491703851 0.14562942102351314 0.38547800012054656 0.6094774415279381 0.749461693740523 0.8309980713568886 0.8584775286229642 0.9472712631020072 1.0160424774333696 1.1052015643627382 1.5773925625591838
