% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1006688, Wed Oct  8 16:54:57 2025
1 10 -0.10158742612929157 -0.020411386548030215 0.023021989877456635 0.14221600634789927 0.8619572959768319 0.9714967970922478 0.9811566963774889 1.001217714457731 1.004322366872827 1.0174700833844255 1.0231582167097937 1.1213191762193992
2 20 -0.10158742612929157 -0.020411386548030215 0.023021989877456635 0.14221600634789927 0.8619572959768319 0.9714967970922478 0.9811566963774889 1.001217714457731 1.004322366872827 1.0174700833844255 1.0231582167097937 1.1213191762193992
3 30 -0.10158742612929157 -0.020411386548030215 0.023021989877456635 0.14221600634789927 0.8619572959768319 0.9714967970922478 0.9811566963774889 1.001217714457731 1.004322366872827 1.0174700833844255 1.0231582167097937 1.1213191762193992
4 40 -0.10158742612929157 -0.020411386548030215 0.023021989877456635 0.14221600634789927 0.8619572959768319 0.9714967970922478 0.9811566963774889 1.001217714457731 1.004322366872827 1.0174700833844255 1.0231582167097937 1.1213191762193992
5 50 -0.10158742612929157 -0.020411386548030215 0.023021989877456635 0.14221600634789927 0.8619572959768319 0.9714967970922478 0.9811566963774889 1.001217714457731 1.004322366872827 1.0174700833844255 1.0231582167097937 1.1213191762193992
6 60 -0.10158742612929157 -0.020411386548030215 0.023021989877456635 0.14221600634789927 0.8619572959768319 0.9714967970922478 0.9811566963774889 1.001217714457731 1.004322366872827 1.0174700833844255 1.0231582167097937 1.1213191762193992
7 70 -0.10158742612929157 -0.020411386548030215 0.023021989877456635 0.14221600634789927 0.8619572959768319 0.9714967970922478 0.9811566963774889 1.001217714457731 1.004322366872827 1.0174700833844255 1.0231582167097937 1.1213191762193992
8 80 -0.10158742612929157 -0.020411386548030215 0.023021989877456635 0.14221600634789927 0.8619572959768319 0.9714967970922478 0.9811566963774889 1.001217714457731 1.004322366872827 1.0174700833844255 1.0231582167097937 1.1213191762193992
9 90 -0.22243049656436598 -0.0525900258946824 0.10576283624541416 0.4500171421031676 0.51242898909198 0.8545005405116624 0.898499556559168 0.983814881677418 1.0369847878191 1.1040569758499286 1.1378072967942328 1.2818609449262264
10 100 -0.22243049656436598 -0.0525900258946824 0.10576283624541416 0.4500171421031676 0.51242898909198 0.8545005405116624 0.898499556559168 0.983814881677418 1.0369847878191 1.1040569758499286 1.1378072967942328 1.2818609449262264
11 110 -0.22243049656436598 -0.0525900258946824 0.10576283624541416 0.4500171421031676 0.51242898909198 0.8545005405116624 0.898499556559168 0.983814881677418 1.0369847878191 1.1040569758499286 1.1378072967942328 1.2818609449262264
12 120 -0.22243049656436598 -0.0525900258946824 0.10576283624541416 0.4500171421031676 0.51242898909198 0.8545005405116624 0.898499556559168 0.983814881677418 1.0369847878191 1.1040569758499286 1.1378072967942328 1.2818609449262264
13 130 -0.22243049656436598 -0.0525900258946824 0.10576283624541416 0.4500171421031676 0.51242898909198 0.8545005405116624 0.898499556559168 0.983814881677418 1.0369847878191 1.1040569758499286 1.1378072967942328 1.2818609449262264
14 140 -0.22243049656436598 -0.0525900258946824 0.10576283624541416 0.4500171421031676 0.51242898909198 0.8545005405116624 0.898499556559168 0.983814881677418 1.0369847878191 1.1040569758499286 1.1378072967942328 1.2818609449262264
15 150 -0.22243049656436598 -0.0525900258946824 0.10576283624541416 0.4500171421031676 0.51242898909198 0.8545005405116624 0.898499556559168 0.983814881677418 1.0369847878191 1.1040569758499286 1.1378072967942328 1.2818609449262264
16 160 -0.22243049656436598 -0.0525900258946824 0.10576283624541416 0.4500171421031676 0.51242898909198 0.8545005405116624 0.898499556559168 0.983814881677418 1.0369847878191 1.1040569758499286 1.1378072967942328 1.2818609449262264
